[2020-05-15 09:39:13,758]: ---mrmd 2.0 start----
[2020-05-15 09:57:11,227]: 1_C : 0.005161754979259156
[2020-05-15 09:57:11,227]: 2_T : 0.005152595062203173
[2020-05-15 09:57:11,227]: 6_I : 0.005151529263033568
[2020-05-15 09:57:11,227]: 1_E : 0.005144372667217701
[2020-05-15 09:57:11,228]: 4_E : 0.00512837372994603
[2020-05-15 09:57:11,228]: 9_S : 0.005121536702127366
[2020-05-15 09:57:11,228]: 10_A : 0.005120462077436927
[2020-05-15 09:57:11,228]: 1_B : 0.005119507452118835
[2020-05-15 09:57:11,228]: 10_Q : 0.005116312296248659
[2020-05-15 09:57:11,228]: 0_S : 0.005113201620633498
[2020-05-15 09:57:11,229]: 9_F : 0.005111915742299036
[2020-05-15 09:57:11,229]: 10_N : 0.005109804934515348
[2020-05-15 09:57:11,229]: 2_M : 0.005099157708420825
[2020-05-15 09:57:11,229]: 4_F : 0.00509319166033983
[2020-05-15 09:57:11,229]: 2_V : 0.0050821610105010245
[2020-05-15 09:57:11,230]: 7_N : 0.0050799464170191945
[2020-05-15 09:57:11,235]: 0_A : 0.005079111328268107
[2020-05-15 09:57:11,235]: 10_L : 0.005079032110552802
[2020-05-15 09:57:11,235]: 6_N : 0.005074977898188266
[2020-05-15 09:57:11,236]: 3_H : 0.005065469094789573
[2020-05-15 09:57:11,236]: 9_N : 0.005065024885660839
[2020-05-15 09:57:11,236]: 0_I : 0.005064754010590316
[2020-05-15 09:57:11,236]: 1_G : 0.005056773535729909
[2020-05-15 09:57:11,236]: 1_N : 0.0050557821082206
[2020-05-15 09:57:11,237]: 7_A : 0.005048817543443207
[2020-05-15 09:57:11,237]: 3_L : 0.005046549654217667
[2020-05-15 09:57:11,237]: 6_T : 0.005041772871708598
[2020-05-15 09:57:11,237]: 10_T : 0.005021966677948448
[2020-05-15 09:57:11,237]: 9_T : 0.005021259206067063
[2020-05-15 09:57:11,238]: 3_C : 0.004989664600566816
[2020-05-15 09:57:11,238]: 8_L : 0.0049872026021390535
[2020-05-15 09:57:11,238]: 7_Q : 0.0049850949010352835
[2020-05-15 09:57:11,238]: 2_I : 0.004978916556331052
[2020-05-15 09:57:11,238]: 7_W : 0.004970083639256666
[2020-05-15 09:57:11,239]: 9_R : 0.004962429296040841
[2020-05-15 09:57:11,239]: 6_W : 0.004952951098779331
[2020-05-15 09:57:11,239]: 8_I : 0.004942178427639199
[2020-05-15 09:57:11,239]: 4_C : 0.004935847599998265
[2020-05-15 09:57:11,239]: 3_D : 0.004933964194770871
[2020-05-15 09:57:11,240]: 4_I : 0.00493013688102773
[2020-05-15 09:57:11,240]: 9_Y : 0.004928363078509439
[2020-05-15 09:57:11,240]: 6_V : 0.004927858749823961
[2020-05-15 09:57:11,240]: 7_V : 0.0049078843335735
[2020-05-15 09:57:11,240]: 10_E : 0.004904674754147237
[2020-05-15 09:57:11,241]: 8_N : 0.004902936453237883
[2020-05-15 09:57:11,241]: 2_S : 0.004900935072986506
[2020-05-15 09:57:11,241]: 10_C : 0.004897396114347708
[2020-05-15 09:57:11,241]: 6_B : 0.004890117406488319
[2020-05-15 09:57:11,241]: 2_D : 0.004887472288230505
[2020-05-15 09:57:11,242]: 9_W : 0.004884223883723046
[2020-05-15 09:57:11,243]: 3_W : 0.004883763972522112
[2020-05-15 09:57:11,243]: 7_T : 0.004879700326576177
[2020-05-15 09:57:11,243]: 10_R : 0.004877257844405723
[2020-05-15 09:57:11,244]: 9_I : 0.004869374914662712
[2020-05-15 09:57:11,244]: 4_V : 0.004867894779256132
[2020-05-15 09:57:11,247]: 1_F : 0.004857545115054223
[2020-05-15 09:57:11,247]: 1_A : 0.004853509604331913
[2020-05-15 09:57:11,247]: 7_B : 0.00485188327688498
[2020-05-15 09:57:11,248]: 9_D : 0.00484515761254055
[2020-05-15 09:57:11,248]: 2_Q : 0.004845052231268512
[2020-05-15 09:57:11,248]: 3_T : 0.004844503547770524
[2020-05-15 09:57:11,248]: 3_A : 0.004829278083169325
[2020-05-15 09:57:11,248]: 6_E : 0.004827503125238392
[2020-05-15 09:57:11,249]: 1_M : 0.00481068571586829
[2020-05-15 09:57:11,249]: 3_Y : 0.004810408087829315
[2020-05-15 09:57:11,249]: 10_K : 0.00480939387282347
[2020-05-15 09:57:11,249]: 8_T : 0.004809215107083941
[2020-05-15 09:57:11,250]: 0_L : 0.004780362767312339
[2020-05-15 09:57:11,250]: 6_P : 0.004780033371446204
[2020-05-15 09:57:11,250]: 8_A : 0.004778493235855048
[2020-05-15 09:57:11,250]: 4_T : 0.004778408289252598
[2020-05-15 09:57:11,250]: 6_Q : 0.004777253364234803
[2020-05-15 09:57:11,255]: 0_R : 0.004775618016646185
[2020-05-15 09:57:11,255]: 4_S : 0.004773291131300994
[2020-05-15 09:57:11,256]: 3_K : 0.004772534027546392
[2020-05-15 09:57:11,256]: 1_K : 0.004772195521369421
[2020-05-15 09:57:11,256]: 4_A : 0.004770031304019923
[2020-05-15 09:57:11,256]: 1_I : 0.004766136089148989
[2020-05-15 09:57:11,256]: 10_I : 0.004759043238587954
[2020-05-15 09:57:11,257]: 8_C : 0.00475600488407313
[2020-05-15 09:57:11,257]: 0_Q : 0.004744627373122469
[2020-05-15 09:57:11,257]: 1_Q : 0.004731475309571641
[2020-05-15 09:57:11,257]: 8_W : 0.004730094265161036
[2020-05-15 09:57:11,257]: 0_Y : 0.004723236388984828
[2020-05-15 09:57:11,258]: 4_K : 0.004711634275298074
[2020-05-15 09:57:11,258]: 8_H : 0.004704976239375033
[2020-05-15 09:57:11,258]: 6_K : 0.004702419726321875
[2020-05-15 09:57:11,258]: 3_M : 0.004698207921572716
[2020-05-15 09:57:11,258]: 2_Y : 0.004696757838527044
[2020-05-15 09:57:11,258]: 3_F : 0.004690067473329569
[2020-05-15 09:57:11,259]: 2_L : 0.004689105186787091
[2020-05-15 09:57:11,259]: 4_N : 0.0046856499526518915
[2020-05-15 09:57:11,259]: 1_H : 0.004681874341365785
[2020-05-15 09:57:11,260]: 8_B : 0.0046713494525594075
[2020-05-15 09:57:11,260]: 6_A : 0.0046444054864791
[2020-05-15 09:57:11,260]: 1_P : 0.004635184621370704
[2020-05-15 09:57:11,260]: 2_N : 0.004611896667918442
[2020-05-15 09:57:11,260]: 2_K : 0.004608270766381712
[2020-05-15 09:57:11,261]: 0_M : 0.004607190499004486
[2020-05-15 09:57:11,261]: 9_G : 0.004605594914564784
[2020-05-15 09:57:11,263]: 6_C : 0.004603868074416617
[2020-05-15 09:57:11,263]: 8_P : 0.004599538562024642
[2020-05-15 09:57:11,263]: 9_E : 0.0045868089403760335
[2020-05-15 09:57:11,264]: 4_L : 0.004580063788839637
[2020-05-15 09:57:11,264]: 8_K : 0.004578209041042108
[2020-05-15 09:57:11,264]: 1_S : 0.004574828225265298
[2020-05-15 09:57:11,264]: 3_I : 0.004565770718052288
[2020-05-15 09:57:11,264]: 8_Q : 0.004557576410745957
[2020-05-15 09:57:11,265]: 0_W : 0.00454688722125453
[2020-05-15 09:57:11,265]: 0_H : 0.0045463027188849614
[2020-05-15 09:57:11,265]: 2_F : 0.004545786744653351
[2020-05-15 09:57:11,271]: 0_V : 0.0045450262085315885
[2020-05-15 09:57:11,271]: 9_P : 0.004535249252518246
[2020-05-15 09:57:11,271]: 2_A : 0.004511165782339884
[2020-05-15 09:57:11,272]: 7_Y : 0.004507007630417262
[2020-05-15 09:57:11,272]: 0_N : 0.0045021572989037174
[2020-05-15 09:57:11,272]: 7_M : 0.004491688601818833
[2020-05-15 09:57:11,272]: 9_H : 0.004488032427701617
[2020-05-15 09:57:11,272]: 7_P : 0.004486844718137256
[2020-05-15 09:57:11,273]: 3_V : 0.004458401716418844
[2020-05-15 09:57:11,273]: 2_W : 0.004453045699693251
[2020-05-15 09:57:11,273]: 7_K : 0.004429935727823398
[2020-05-15 09:57:11,273]: 7_S : 0.00442467485280049
[2020-05-15 09:57:11,273]: 3_E : 0.00440799206608474
[2020-05-15 09:57:11,274]: 9_L : 0.004398114246294586
[2020-05-15 09:57:11,274]: 10_H : 0.004389871493395279
[2020-05-15 09:57:11,274]: 9_M : 0.004387637997200445
[2020-05-15 09:57:11,274]: 7_I : 0.004367650845396799
[2020-05-15 09:57:11,274]: 8_G : 0.004360511780441846
[2020-05-15 09:57:11,275]: 7_L : 0.004337106689661469
[2020-05-15 09:57:11,275]: 4_P : 0.004333427344682863
[2020-05-15 09:57:11,275]: 1_D : 0.00433160781119325
[2020-05-15 09:57:11,275]: 8_D : 0.0043253929317746825
[2020-05-15 09:57:11,275]: 4_Y : 0.004308252337190783
[2020-05-15 09:57:11,275]: 8_Y : 0.004295203016853417
[2020-05-15 09:57:11,276]: 2_C : 0.0042805250612405555
[2020-05-15 09:57:11,276]: 8_M : 0.004278368648373441
[2020-05-15 09:57:11,276]: 2_R : 0.004265331963235907
[2020-05-15 09:57:11,276]: 9_A : 0.00425860963338466
[2020-05-15 09:57:11,276]: 4_Q : 0.0041887508511013645
[2020-05-15 09:57:11,277]: 8_V : 0.004182332741028633
[2020-05-15 09:57:11,277]: 1_L : 0.004173156319217699
[2020-05-15 09:57:11,277]: 8_E : 0.0041628929639778295
[2020-05-15 09:57:11,277]: 6_H : 0.004133188493182873
[2020-05-15 09:57:11,277]: 0_F : 0.0041104496401192965
[2020-05-15 09:57:11,278]: 0_P : 0.004080014927252139
[2020-05-15 09:57:11,278]: 8_S : 0.004008789886216681
[2020-05-15 09:57:11,278]: 9_K : 0.003978021228612862
[2020-05-15 09:57:11,278]: 2_H : 0.003972295181259351
[2020-05-15 09:57:11,278]: 8_F : 0.003956716134760229
[2020-05-15 09:57:11,278]: 5_R : 0.0038884998545448256
[2020-05-15 09:57:11,287]: 6_D : 0.0037414469341738956
[2020-05-15 09:57:11,287]: 10_W : 0.003719940559102167
[2020-05-15 09:57:11,287]: 7_G : 0.0036743730420352384
[2020-05-15 09:57:11,288]: 4_G : 0.003572235013804231
[2020-05-15 09:57:11,288]: 0_B : 0.003439148137112161
[2020-05-15 09:57:11,288]: 10_Y : 0.0033388294482526813
[2020-05-15 09:57:11,288]: 3_G : 0.0032707116147617913
[2020-05-15 09:57:11,288]: 6_G : 0.0025580395490764074
[2020-05-15 09:57:15,195]: Start dimension reduction ...
[2020-05-15 09:57:23,507]: length=1 f1=0.4198 accuarcy=0.5365 precision=0.6868 recall=0.5365 auc=0.5365 
[2020-05-15 09:57:26,284]: length=2 f1=0.4198 accuarcy=0.5365 precision=0.6868 recall=0.5365 auc=0.5365 
[2020-05-15 09:57:28,920]: length=3 f1=0.4197 accuarcy=0.5334 precision=0.6547 recall=0.5334 auc=0.5334 
[2020-05-15 09:57:30,046]: length=4 f1=0.4506 accuarcy=0.5423 precision=0.6273 recall=0.5423 auc=0.5423 
[2020-05-15 09:57:31,286]: length=5 f1=0.4586 accuarcy=0.5451 precision=0.6248 recall=0.5451 auc=0.5451 
[2020-05-15 09:57:32,457]: length=6 f1=0.4847 accuarcy=0.5567 precision=0.6284 recall=0.5567 auc=0.5567 
[2020-05-15 09:57:33,635]: length=7 f1=0.5038 accuarcy=0.5594 precision=0.6077 recall=0.5594 auc=0.5594 
[2020-05-15 09:57:34,872]: length=8 f1=0.5030 accuarcy=0.5608 precision=0.6136 recall=0.5608 auc=0.5608 
[2020-05-15 09:57:36,120]: length=9 f1=0.5027 accuarcy=0.5604 precision=0.6127 recall=0.5604 auc=0.5604 
[2020-05-15 09:57:37,576]: length=10 f1=0.5001 accuarcy=0.5590 precision=0.6117 recall=0.5590 auc=0.5590 
[2020-05-15 09:57:38,871]: length=11 f1=0.5083 accuarcy=0.5621 precision=0.6104 recall=0.5621 auc=0.5621 
[2020-05-15 09:57:40,162]: length=12 f1=0.5085 accuarcy=0.5608 precision=0.6056 recall=0.5608 auc=0.5608 
[2020-05-15 09:57:41,565]: length=13 f1=0.5147 accuarcy=0.5635 precision=0.6062 recall=0.5635 auc=0.5635 
[2020-05-15 09:57:42,943]: length=14 f1=0.5350 accuarcy=0.5727 precision=0.6076 recall=0.5727 auc=0.5727 
[2020-05-15 09:57:44,373]: length=15 f1=0.5561 accuarcy=0.5860 precision=0.6178 recall=0.5860 auc=0.5860 
[2020-05-15 09:57:45,863]: length=16 f1=0.5605 accuarcy=0.5894 precision=0.6213 recall=0.5894 auc=0.5894 
[2020-05-15 09:57:47,466]: length=17 f1=0.5607 accuarcy=0.5881 precision=0.6172 recall=0.5881 auc=0.5881 
[2020-05-15 09:57:49,016]: length=18 f1=0.5769 accuarcy=0.5983 precision=0.6232 recall=0.5983 auc=0.5983 
[2020-05-15 09:57:50,580]: length=19 f1=0.5789 accuarcy=0.5959 precision=0.6143 recall=0.5959 auc=0.5959 
[2020-05-15 09:57:52,141]: length=20 f1=0.5792 accuarcy=0.5952 precision=0.6123 recall=0.5952 auc=0.5952 
[2020-05-15 09:57:53,751]: length=21 f1=0.5835 accuarcy=0.6000 precision=0.6189 recall=0.6000 auc=0.6000 
[2020-05-15 09:57:55,462]: length=22 f1=0.5801 accuarcy=0.5976 precision=0.6172 recall=0.5976 auc=0.5976 
[2020-05-15 09:57:57,077]: length=23 f1=0.5880 accuarcy=0.6051 precision=0.6261 recall=0.6051 auc=0.6051 
[2020-05-15 09:57:58,626]: length=24 f1=0.5843 accuarcy=0.6010 precision=0.6203 recall=0.6010 auc=0.6010 
[2020-05-15 09:58:00,411]: length=25 f1=0.5882 accuarcy=0.6020 precision=0.6180 recall=0.6020 auc=0.6020 
[2020-05-15 09:58:02,117]: length=26 f1=0.5930 accuarcy=0.6061 precision=0.6219 recall=0.6061 auc=0.6061 
[2020-05-15 09:58:03,787]: length=27 f1=0.6018 accuarcy=0.6099 precision=0.6196 recall=0.6099 auc=0.6099 
[2020-05-15 09:58:05,711]: length=28 f1=0.5987 accuarcy=0.6061 precision=0.6146 recall=0.6061 auc=0.6061 
[2020-05-15 09:58:07,546]: length=29 f1=0.6040 accuarcy=0.6109 precision=0.6192 recall=0.6109 auc=0.6109 
[2020-05-15 09:58:09,419]: length=30 f1=0.6076 accuarcy=0.6140 precision=0.6219 recall=0.6140 auc=0.6140 
[2020-05-15 09:58:11,311]: length=31 f1=0.6053 accuarcy=0.6119 precision=0.6201 recall=0.6119 auc=0.6119 
[2020-05-15 09:58:13,192]: length=32 f1=0.6061 accuarcy=0.6119 precision=0.6190 recall=0.6119 auc=0.6119 
[2020-05-15 09:58:15,145]: length=33 f1=0.6051 accuarcy=0.6113 precision=0.6186 recall=0.6113 auc=0.6113 
[2020-05-15 09:58:17,281]: length=34 f1=0.6032 accuarcy=0.6092 precision=0.6163 recall=0.6092 auc=0.6092 
[2020-05-15 09:58:19,249]: length=35 f1=0.6181 accuarcy=0.6208 precision=0.6244 recall=0.6208 auc=0.6208 
[2020-05-15 09:58:21,220]: length=36 f1=0.6201 accuarcy=0.6229 precision=0.6265 recall=0.6229 auc=0.6229 
[2020-05-15 09:58:23,347]: length=37 f1=0.6316 accuarcy=0.6338 precision=0.6370 recall=0.6338 auc=0.6338 
[2020-05-15 09:58:25,419]: length=38 f1=0.6304 accuarcy=0.6328 precision=0.6363 recall=0.6328 auc=0.6328 
[2020-05-15 09:58:27,527]: length=39 f1=0.6397 accuarcy=0.6430 precision=0.6485 recall=0.6430 auc=0.6430 
[2020-05-15 09:58:29,789]: length=40 f1=0.6411 accuarcy=0.6444 precision=0.6498 recall=0.6444 auc=0.6444 
[2020-05-15 09:58:32,105]: length=41 f1=0.6359 accuarcy=0.6389 precision=0.6436 recall=0.6389 auc=0.6389 
[2020-05-15 09:58:34,270]: length=42 f1=0.6389 accuarcy=0.6420 precision=0.6470 recall=0.6420 auc=0.6420 
[2020-05-15 09:58:36,533]: length=43 f1=0.6429 accuarcy=0.6457 precision=0.6505 recall=0.6457 auc=0.6457 
[2020-05-15 09:58:38,741]: length=44 f1=0.6444 accuarcy=0.6471 precision=0.6517 recall=0.6471 auc=0.6471 
[2020-05-15 09:58:40,853]: length=45 f1=0.6371 accuarcy=0.6399 precision=0.6444 recall=0.6399 auc=0.6399 
[2020-05-15 09:58:43,137]: length=46 f1=0.6441 accuarcy=0.6464 precision=0.6504 recall=0.6464 auc=0.6464 
[2020-05-15 09:58:45,621]: length=47 f1=0.6433 accuarcy=0.6454 precision=0.6488 recall=0.6454 auc=0.6454 
[2020-05-15 09:58:47,890]: length=48 f1=0.6504 accuarcy=0.6519 precision=0.6544 recall=0.6519 auc=0.6519 
[2020-05-15 09:58:50,225]: length=49 f1=0.6400 accuarcy=0.6410 precision=0.6424 recall=0.6410 auc=0.6410 
[2020-05-15 09:58:52,784]: length=50 f1=0.6419 accuarcy=0.6427 precision=0.6440 recall=0.6427 auc=0.6427 
[2020-05-15 09:58:55,291]: length=51 f1=0.6402 accuarcy=0.6406 precision=0.6413 recall=0.6406 auc=0.6406 
[2020-05-15 09:58:57,692]: length=52 f1=0.6506 accuarcy=0.6512 precision=0.6521 recall=0.6512 auc=0.6512 
[2020-05-15 09:59:00,142]: length=53 f1=0.6492 accuarcy=0.6495 precision=0.6500 recall=0.6495 auc=0.6495 
[2020-05-15 09:59:02,517]: length=54 f1=0.6606 accuarcy=0.6608 precision=0.6611 recall=0.6608 auc=0.6608 
[2020-05-15 09:59:04,951]: length=55 f1=0.6514 accuarcy=0.6515 precision=0.6518 recall=0.6515 auc=0.6515 
[2020-05-15 09:59:07,452]: length=56 f1=0.6548 accuarcy=0.6553 precision=0.6561 recall=0.6553 auc=0.6553 
[2020-05-15 09:59:09,827]: length=57 f1=0.6553 accuarcy=0.6556 precision=0.6562 recall=0.6556 auc=0.6556 
[2020-05-15 09:59:12,247]: length=58 f1=0.6666 accuarcy=0.6669 precision=0.6675 recall=0.6669 auc=0.6669 
[2020-05-15 09:59:14,614]: length=59 f1=0.6650 accuarcy=0.6652 precision=0.6655 recall=0.6652 auc=0.6652 
[2020-05-15 09:59:17,209]: length=60 f1=0.6695 accuarcy=0.6696 precision=0.6699 recall=0.6696 auc=0.6696 
[2020-05-15 09:59:19,637]: length=61 f1=0.6619 accuarcy=0.6621 precision=0.6625 recall=0.6621 auc=0.6621 
[2020-05-15 09:59:22,093]: length=62 f1=0.6675 accuarcy=0.6676 precision=0.6677 recall=0.6676 auc=0.6676 
[2020-05-15 09:59:24,690]: length=63 f1=0.6681 accuarcy=0.6683 precision=0.6686 recall=0.6683 auc=0.6683 
[2020-05-15 09:59:27,298]: length=64 f1=0.6555 accuarcy=0.6556 precision=0.6559 recall=0.6556 auc=0.6556 
[2020-05-15 09:59:29,909]: length=65 f1=0.6654 accuarcy=0.6655 precision=0.6658 recall=0.6655 auc=0.6655 
[2020-05-15 09:59:32,810]: length=66 f1=0.6600 accuarcy=0.6601 precision=0.6602 recall=0.6601 auc=0.6601 
[2020-05-15 09:59:35,450]: length=67 f1=0.6658 accuarcy=0.6659 precision=0.6660 recall=0.6659 auc=0.6659 
[2020-05-15 09:59:38,183]: length=68 f1=0.6640 accuarcy=0.6642 precision=0.6645 recall=0.6642 auc=0.6642 
[2020-05-15 09:59:41,197]: length=69 f1=0.6654 accuarcy=0.6655 precision=0.6658 recall=0.6655 auc=0.6655 
[2020-05-15 09:59:43,775]: length=70 f1=0.6599 accuarcy=0.6601 precision=0.6604 recall=0.6601 auc=0.6601 
[2020-05-15 09:59:46,432]: length=71 f1=0.6572 accuarcy=0.6573 precision=0.6576 recall=0.6573 auc=0.6573 
[2020-05-15 09:59:48,996]: length=72 f1=0.6749 accuarcy=0.6751 precision=0.6754 recall=0.6751 auc=0.6751 
[2020-05-15 09:59:51,605]: length=73 f1=0.6715 accuarcy=0.6717 precision=0.6719 recall=0.6717 auc=0.6717 
[2020-05-15 09:59:54,472]: length=74 f1=0.6733 accuarcy=0.6734 precision=0.6736 recall=0.6734 auc=0.6734 
[2020-05-15 09:59:57,155]: length=75 f1=0.6668 accuarcy=0.6669 precision=0.6671 recall=0.6669 auc=0.6669 
[2020-05-15 09:59:59,746]: length=76 f1=0.6763 accuarcy=0.6765 precision=0.6767 recall=0.6765 auc=0.6765 
[2020-05-15 10:00:02,438]: length=77 f1=0.6684 accuarcy=0.6686 precision=0.6689 recall=0.6686 auc=0.6686 
[2020-05-15 10:00:05,138]: length=78 f1=0.6756 accuarcy=0.6758 precision=0.6760 recall=0.6758 auc=0.6758 
[2020-05-15 10:00:07,801]: length=79 f1=0.6703 accuarcy=0.6703 precision=0.6704 recall=0.6703 auc=0.6703 
[2020-05-15 10:00:10,491]: length=80 f1=0.6730 accuarcy=0.6730 precision=0.6731 recall=0.6730 auc=0.6730 
[2020-05-15 10:00:13,354]: length=81 f1=0.6733 accuarcy=0.6734 precision=0.6736 recall=0.6734 auc=0.6734 
[2020-05-15 10:00:16,130]: length=82 f1=0.6754 accuarcy=0.6754 precision=0.6755 recall=0.6754 auc=0.6754 
[2020-05-15 10:00:18,893]: length=83 f1=0.6743 accuarcy=0.6744 precision=0.6746 recall=0.6744 auc=0.6744 
[2020-05-15 10:00:21,786]: length=84 f1=0.6723 accuarcy=0.6724 precision=0.6724 recall=0.6724 auc=0.6724 
[2020-05-15 10:00:24,385]: length=85 f1=0.6716 accuarcy=0.6717 precision=0.6717 recall=0.6717 auc=0.6717 
[2020-05-15 10:00:27,139]: length=86 f1=0.6692 accuarcy=0.6693 precision=0.6694 recall=0.6693 auc=0.6693 
[2020-05-15 10:00:29,646]: length=87 f1=0.6706 accuarcy=0.6706 precision=0.6708 recall=0.6706 auc=0.6706 
[2020-05-15 10:00:32,500]: length=88 f1=0.6705 accuarcy=0.6706 precision=0.6709 recall=0.6706 auc=0.6706 
[2020-05-15 10:00:35,312]: length=89 f1=0.6824 accuarcy=0.6826 precision=0.6831 recall=0.6826 auc=0.6826 
[2020-05-15 10:00:38,146]: length=90 f1=0.6814 accuarcy=0.6816 precision=0.6820 recall=0.6816 auc=0.6816 
[2020-05-15 10:00:40,966]: length=91 f1=0.6841 accuarcy=0.6843 precision=0.6847 recall=0.6843 auc=0.6843 
[2020-05-15 10:00:43,795]: length=92 f1=0.6804 accuarcy=0.6805 precision=0.6809 recall=0.6805 auc=0.6805 
[2020-05-15 10:00:46,700]: length=93 f1=0.6875 accuarcy=0.6877 precision=0.6881 recall=0.6877 auc=0.6877 
[2020-05-15 10:00:49,322]: length=94 f1=0.6844 accuarcy=0.6846 precision=0.6852 recall=0.6846 auc=0.6846 
[2020-05-15 10:00:52,293]: length=95 f1=0.6947 accuarcy=0.6949 precision=0.6953 recall=0.6949 auc=0.6949 
[2020-05-15 10:00:54,946]: length=96 f1=0.6900 accuarcy=0.6901 precision=0.6905 recall=0.6901 auc=0.6901 
[2020-05-15 10:00:57,851]: length=97 f1=0.6841 accuarcy=0.6843 precision=0.6848 recall=0.6843 auc=0.6843 
[2020-05-15 10:01:00,617]: length=98 f1=0.6927 accuarcy=0.6928 precision=0.6932 recall=0.6928 auc=0.6928 
[2020-05-15 10:01:03,462]: length=99 f1=0.6956 accuarcy=0.6959 precision=0.6967 recall=0.6959 auc=0.6959 
[2020-05-15 10:01:06,392]: length=100 f1=0.6968 accuarcy=0.6969 precision=0.6972 recall=0.6969 auc=0.6969 
[2020-05-15 10:01:09,280]: length=101 f1=0.6996 accuarcy=0.6997 precision=0.6998 recall=0.6997 auc=0.6997 
[2020-05-15 10:01:12,299]: length=102 f1=0.6987 accuarcy=0.6990 precision=0.6997 recall=0.6990 auc=0.6990 
[2020-05-15 10:01:15,211]: length=103 f1=0.6994 accuarcy=0.6997 precision=0.7002 recall=0.6997 auc=0.6997 
[2020-05-15 10:01:18,082]: length=104 f1=0.6992 accuarcy=0.6993 precision=0.6997 recall=0.6993 auc=0.6993 
